score,tourney_date
6-2 6-2 7-5,20140113
6-4 7-6(6) 6-4,20140113
7-6(3) 6-1 6-7(3) 6-1,20140113
6-4 6-3 5-7 7-6(2),20140113
7-6(6) 6-4 6-4,20140113
4-6 7-6(3) 6-7(5) 6-1 6-2,20140113
7-6(1) 3-6 2-6 6-4 6-4,20140113
6-2 6-1 7-6(4),20140113
6-4 6-1 6-3,20140113
4-6 4-6 6-3 4-1 RET,20140113
6-4 6-3 6-4,20140113
7-6(1) 6-4 4-6 6-1,20140113
6-4 3-6 6-3 3-6 6-3,20140113
4-6 7-6(3) 7-6(5) 6-3,20140113
7-5 7-6(5) 6-7(3) 7-6(5),20140113
7-6(2) 5-7 6-0 6-3,20140113
6-3 6-3 6-7(4) 6-4,20140113
3-6 7-6(6) 7-6(9) 6-1,20140113
6-3 6-7(4) 6-1 7-6(6),20140113
7-6(3) 6-4 6-4,20140113
7-5 6-4 3-6 6-2,20140113
6-2 6-3 6-4,20140113
7-6(3) 4-6 6-1 6-4,20140113
6-0 6-4 6-4,20140113
6-1 6-2 6-3,20140113
7-5 6-1 6-0,20140113
6-3 3-6 6-4 7-6(10),20140113
6-2 6-1 6-4,20140113
7-6(2) 6-4 6-2,20140113
6-0 7-6(2) 6-4,20140113
7-6(5) 6-4 6-2,20140113
6-2 6-2 6-3,20140113
6-4 6-2 6-2,20140113
3-6 4-6 6-3 7-6(5) 7-5,20140113
7-5 6-2 6-2,20140113
6-2 7-6(5) 6-2,20140113
 W/O,20140113
2-6 7-5 6-4 7-6(6),20140113
7-5 6-4 6-4,20140113
6-3 6-3 7-5,20140113
7-6(3) 7-5 7-6(3),20140113
6-3 3-6 6-2 6-4,20140113
6-1 6-2 6-7(6) 6-2,20140113
6-3 7-5 6-4,20140113
6-2 6-2 6-3,20140113
6-7(5) 7-5 6-2 6-1,20140113
6-3 7-6(3) 7-6(5),20140113
6-3 6-0 6-2,20140113
3-6 7-6(3) 7-6(7) 6-2,20140113
6-3 6-4 6-7(6) 6-3,20140113
6-1 6-4 2-6 6-4,20140113
2-6 6-4 6-2 3-6 9-7,20140113
7-6(4) 6-3 6-3,20140113
6-3 6-7(1) 7-6(3) 7-6(4),20140113
6-3 6-2 3-6 6-3,20140113
6-2 6-3,20131229
5-7 6-4 7-6(4),20131229
7-5 6-4,20131229
7-6(3) 7-6(2),20131229
3-6 6-4 6-4,20131229
7-6(4) 7-5,20131229
6-4 6-4,20131229
6-3 7-5,20131229
7-6(5) 6-7(2) 7-6(7),20131229
6-2 6-3,20131229
6-7(3) 7-6(5) 6-4,20131229
6-3 6-4,20131229
6-4 6-2,20131229
5-7 7-6(3) 6-4,20131229
4-6 7-6(3) 7-6(5),20131229
7-5 6-7(4) 6-3,20131229
7-5 6-3,20131229
7-5 6-3,20131229
7-5 7-5,20131229
6-2 6-4,20131229
6-1 6-1,20131229
7-5 6-4,20131229
6-4 6-2,20131229
6-4 5-7 6-2,20131229
6-3 6-7(3) 6-3,20131229
5-7 6-4 6-3,20131229
6-1 4-6 6-3,20131229
6-2 6-3,20140224
6-4 6-2,20140224
6-7(5) 6-4 6-3,20140224
6-2 7-6(7),20140224
7-6(4) 7-6(5),20140224
6-1 6-4,20140224
7-5 6-0,20140224
6-2 6-2,20140224
6-1 6-1,20140224
6-4 2-6 6-4,20140224
6-2 6-4,20140224
7-5 6-1,20140224
6-1 6-2,20140224
6-3 6-3,20140224
1-6 6-2 6-2,20140224
3-6 6-1 6-2,20140224
7-6(1) 6-2,20140224
7-6(2) 6-4,20140224
7-6(4) 6-2,20140224
6-3 6-4,20140224
6-1 3-6 7-6(5),20140224
6-1 6-4,20140224
6-4 6-3,20140224
6-3 6-4,20140224
2-6 4-2 RET,20140224
6-4 7-6(4),20140224
4-6 7-6(2) 7-5,20140224
1-6 7-6(4) 6-2,20140224
6-1 5-7 6-4,20140224
4-6 7-6(5) 7-6(3),20140224
7-6(1) 3-6 7-6(5),20140224
6-3 7-5,20141020
6-4 3-6 6-3,20141020
7-5 6-3,20141020
6-4 6-4,20141020
6-3 6-3,20141020
6-4 6-2,20141020
6-3 6-3,20141020
6-3 6-4,20141020
6-0 6-3,20141020
6-2 6-1,20141020
6-2 3-1 RET,20141020
6-4 6-4,20141020
7-6(3) 6-3,20141020
6-2 6-3,20141020
6-3 7-6(8),20141020
6-3 6-2,20141020
6-3 6-2,20141020
 W/O,20141020
6-2 6-4,20141020
 W/O,20141020
3-6 7-6(4) 7-5,20141020
6-4 6-4,20141020
6-2 6-4,20141020
6-3 6-2,20141020
6-1 6-2,20141020
6-7(3) 6-4 6-4,20141020
6-1 6-2,20141020
7-6(4) 6-4,20141020
6-4 7-5,20141020
7-6(7) 7-6(2),20141020
3-6 7-6(7) 7-6(8),20141020
6-1 3-6 6-1,20140306
6-4 1-6 6-4,20140306
6-4 7-5,20140306
6-4 7-5,20140306
6-4 6-2,20140306
6-3 6-4,20140306
3-6 6-4 7-6(1),20140306
6-7(2) 7-5 6-4,20140306
6-4 6-4,20140306
6-3 6-3,20140306
7-6(2) 3-6 6-3,20140306
4-6 6-1 6-2,20140306
7-6(5) 7-5,20140306
6-3 4-6 6-4,20140306
6-4 6-7(5) 6-4,20140306
6-2 6-3,20140306
6-2 7-5,20140306
6-3 7-6(4),20140306
6-0 6-4,20140306
7-6(5) 4-6 7-6(3),20140306
6-4 6-4,20140306
6-4 6-1,20140306
4-6 6-2 6-2,20140306
6-3 6-3,20140306
7-5 6-3,20140306
6-4 2-6 7-6(4),20140306
6-2 7-6(1),20140306
3-6 6-1 6-3,20140306
6-4 6-4,20140306
3-6 6-1 6-2,20140306
5-7 6-4 7-6(6),20140306
7-5 3-6 6-4,20140306
2-6 6-4 7-5,20140306
7-6(3) 6-4,20140306
6-2 6-4,20140306
5-7 6-1 6-4,20140306
7-6(4) 4-6 7-6(2),20140306
6-3 2-6 7-6(5),20140306
6-1 2-6 6-1,20140306
4-6 6-3 6-2,20140306
6-3 7-5,20140306
4-6 7-6(3) 6-3,20140306
7-6(5) 6-4,20140306
6-4 6-3,20140306
6-3 6-4,20140306
6-1 6-3,20140306
7-6(4) 6-4,20140306
6-2 7-6(5),20140306
6-0 2-0 RET,20140306
7-5 7-5,20140306
6-2 6-2,20140306
7-6(5) 6-3,20140306
6-4 6-3,20140306
6-3 6-3,20140306
6-2 1-0 RET,20140306
4-6 6-2 6-4,20140306
3-6 6-2 6-4,20140306
6-0 6-2,20140306
7-6(5) 6-2,20140306
6-4 6-4,20140306
7-6(6) 5-7 6-4,20140306
6-2 6-2,20140306
6-4 2-6 7-6(5),20140306
7-6(1) 6-2,20140306
6-3 3-6 7-6(5),20140306
6-2 3-6 7-5,20140306
6-4 6-3,20140306
6-7(2) 6-4 6-4,20140306
6-0 6-2,20140306
4-6 6-0 6-3,20140306
7-6(3) 6-2,20140306
7-6(7) 7-6(2),20140306
7-6(5) 6-1,20140306
6-4 6-3,20140306
2-6 6-1 7-5,20140306
6-2 4-6 7-6(6),20140306
1-6 6-3 6-4,20140306
7-6(4) 6-3,20140306
6-4 6-3,20140306
6-1 3-6 6-1,20140306
6-2 6-4,20140306
4-6 7-5 6-3,20140306
7-6(1) 4-6 6-1,20140306
6-4 6-4,20140306
7-6(3) 3-6 6-3,20140306
7-6(0) 4-6 6-2,20140306
6-3 7-6(4),20140306
1-6 6-2 6-3,20140306
6-3 6-4,20140306
7-5 6-1,20140306
7-6(4) 7-6(3),20140306
6-1 6-3,20140306
6-3 6-1,20140306
7-5 6-7(2) 6-1,20140306
3-6 6-3 7-6(3),20140306
6-4 2-1 RET,20131230
6-3 5-7 7-6(0),20131230
6-4 3-6 6-3,20131230
6-4 6-3,20131230
6-4 6-2,20131230
6-3 7-5,20131230
6-4 3-6 6-0,20131230
4-6 6-3 6-4,20131230
7-5 6-0,20131230
6-1 6-3,20131230
7-5 6-2,20131230
6-4 6-2,20131230
6-3 6-1,20131230
1-6 3-0 RET,20131230
6-1 5-5 RET,20131230
 W/O,20131230
6-2 6-4,20131230
6-1 6-4,20131230
6-4 6-4,20131230
3-1 RET,20131230
6-2 6-1,20131230
6-3 6-3,20131230
6-2 3-6 7-6(5),20131230
7-5 6-7(6) 6-0,20131230
6-4 5-5 RET,20131230
6-2 4-6 6-3,20131230
7-5 6-2,20131230
6-4 6-4,20140721
6-4 6-7(2) 6-1,20140721
6-2 6-4,20140721
6-4 6-3,20140721
4-6 6-4 6-4,20140721
6-2 6-7(2) 6-1,20140721
6-3 3-6 7-6(2),20140721
6-7(7) 6-3 6-3,20140721
7-6(2) 6-7(3) 6-2,20140721
7-6(4) 6-3,20140721
4-6 6-1 7-5,20140721
7-5 6-3,20140721
7-6(2) 6-0,20140721
7-6(4) 6-3,20140721
3-6 6-4 6-2,20140721
6-3 6-1,20140721
7-6(4) 6-1,20140721
7-5 6-3,20140721
 W/O,20140721
6-4 6-4,20140721
5-7 7-6(4) 6-3,20140721
6-3 4-6 6-2,20140721
6-0 6-2,20140721
6-1 6-4,20140721
6-3 6-4,20140721
7-6(10) 6-3,20140721
6-3 6-4,20140721
6-4 7-6(3),20141005
3-6 6-3 7-6(4),20141005
3-6 6-3 6-2,20141005
6-1 7-5,20141005
3-6 7-5 7-6(6),20141005
7-6(1) 6-3,20141005
6-4 6-1,20141005
6-2 6-7(5) 6-1,20141005
6-4 6-4,20141005
6-3 6-3,20141005
5-7 6-3 6-3,20141005
7-6(4) 6-7(4) 6-4,20141005
7-6(7) 6-2,20141005
6-3 6-7(5) 6-2,20141005
7-5 2-6 7-6(2),20141005
7-6(5) 6-4,20141005
7-5 6-4,20141005
3-6 6-0 6-1,20141005
6-2 7-6(4),20141005
7-5 6-2,20141005
6-4 6-1,20141005
7-6(5) 1-6 6-3,20141005
6-3 1-6 6-3,20141005
6-7(12) 6-3 6-4,20141005
6-3 6-4,20141005
6-4 6-2,20141005
7-5 6-2,20141005
4-6 7-6(4) 6-4,20141005
7-5 3-6 7-6(7),20141005
7-6(1) 3-6 6-4,20141005
7-5 6-3,20141005
7-6(5) 6-4,20141005
6-3 6-1,20141005
7-6(6) 6-3,20141005
6-0 6-4,20141005
5-7 7-5 6-4,20141005
5-2 RET,20141005
7-6(7) 6-7(4) 6-3,20141005
7-6(6) 7-6(7),20141005
6-3 7-6(6),20141005
6-3 4-6 6-4,20141005
2-6 6-1 6-2,20141005
6-4 6-2,20141005
6-3 6-4,20141005
6-3 6-4,20141005
6-2 6-3,20141005
5-7 6-3 6-2,20141005
6-3 6-4,20141005
6-4 6-2,20141005
7-6(4) 6-0,20141005
7-6(4) 4-6 6-0,20141005
5-7 6-4 6-4,20141005
6-4 6-4,20141005
6-2 7-6(1),20141005
7-6(6) 7-6(2),20141005
6-3 6-2,20140210
6-3 6-4,20140210
2-6 6-4 7-6(7),20140210
6-3 6-4,20140210
6-7(5) 6-4 6-3,20140210
3-6 6-3 6-1,20140210
7-6(9) 7-5,20140210
6-4 6-3,20140210
6-1 6-1,20140210
6-3 6-2,20140210
7-5 1-6 7-6(5),20140210
7-5 6-4,20140210
6-4 6-4,20140210
6-3 2-6 6-2,20140210
1-6 6-2 6-0,20140210
6-2 7-6(5),20140210
2-6 6-3 7-6(1),20140210
3-6 6-3 6-3,20140210
6-2 6-1,20140210
7-6(2) 6-4,20140210
3-6 6-3 6-2,20140210
6-3 7-6(6),20140210
6-1 6-4,20140210
7-6(4) 6-7(3) 6-3,20140210
6-3 6-2,20140210
6-1 RET,20140210
6-4 7-6(0),20140210
7-6(3) 3-6 6-0,20140721
6-0 6-2,20140721
6-0 6-2,20140721
6-2 6-4,20140721
6-2 7-5,20140721
6-1 6-4,20140721
7-6(3) 7-5,20140721
6-3 6-0,20140721
6-4 6-4,20140721
6-4 6-4,20140721
6-4 6-2,20140721
6-1 6-2,20140721
4-6 7-6(5) 7-5,20140721
6-4 7-5,20140721
6-4 6-2,20140721
5-7 6-1 6-4,20140721
6-2 6-4,20140721
7-5 6-3,20140721
6-4 6-3,20140721
6-4 7-5,20140721
7-6(8) 6-4,20140721
7-6(6) 6-2,20140721
7-5 1-6 6-2,20140721
6-4 6-2,20140721
7-5 6-4,20140721
6-3 3-6 6-3,20140721
6-3 6-4,20140721
6-2 6-1,20140217
6-4 6-3,20140217
6-4 6-2,20140217
4-6 6-2 6-3,20140217
4-6 6-1 6-3,20140217
7-6(4) 6-3,20140217
6-2 6-4,20140217
6-3 6-1,20140217
6-1 6-3,20140217
4-6 1-0 RET,20140217
2-6 6-3 6-2,20140217
6-1 5-7 6-2,20140217
6-3 4-0 RET,20140217
3-6 6-2 6-1,20140217
6-0 6-2,20140217
4-6 7-6(3) 6-4,20140217
6-4 2-6 7-6(2),20140217
4-6 6-4 6-2,20140217
1-0 RET,20140217
7-6(2) RET,20140217
6-3 6-4,20140217
4-2 RET,20140217
6-7(7) 6-4 6-2,20140217
3-6 6-1 7-6(5),20140217
6-3 6-2,20140217
6-7(3) 6-3 6-3,20140217
6-2 6-3,20140217
4-6 6-3 6-2,20140217
6-2 6-4,20140217
7-6(5) 6-3,20140217
7-6(6) 6-7(7) 6-4,20140217
7-6(2) 7-5,20140106
6-7(6) 7-6(5) 6-2,20140106
4-6 6-3 6-4,20140106
7-6(5) 4-6 7-6(1),20140106
6-1 6-2,20140106
3-6 6-3 6-3,20140106
6-2 6-2,20140106
6-3 6-4,20140106
6-2 4-6 6-3,20140106
6-3 6-0,20140106
6-4 6-3,20140106
6-3 RET,20140106
1-6 6-3 6-4,20140106
6-2 7-6(5),20140106
3-6 6-3 6-3,20140106
6-3 6-4,20140106
6-3 6-2,20140106
6-3 6-4,20140106
6-3 4-6 6-4,20140106
6-2 6-2,20140106
6-4 3-6 6-3,20140106
7-6(5) 6-2,20140106
6-4 6-3,20140106
6-4 6-3,20140106
6-4 6-2,20140106
6-7(4) 7-5 6-3,20140106
6-3 6-1,20140106
7-6(6) 6-3,20140210
4-6 7-6(2) 6-4,20140210
6-4 7-6(4),20140210
6-2 1-6 6-4,20140210
6-3 6-3,20140210
7-5 6-3,20140210
3-6 6-4 6-4,20140210
6-7(4) 7-6(1) 7-5,20140210
6-2 6-2,20140210
6-4 2-6 6-3,20140210
6-2 7-5,20140210
6-7(5) 7-6(2) 6-3,20140210
4-6 6-3 6-1,20140210
6-2 6-2,20140210
6-4 4-6 6-4,20140210
6-3 6-3,20140210
6-2 7-6(2),20140210
6-4 7-6(3),20140210
6-4 6-3,20140210
6-4 6-4,20140210
6-1 6-2,20140210
7-5 7-5,20140210
6-4 6-4,20140210
6-4 3-6 6-3,20140210
6-3 6-4,20140210
6-7(9) 6-2 6-4,20140210
6-2 2-6 6-1,20140210
6-3 6-4,20140210
6-3 6-2,20140210
5-7 6-3 6-2,20140210
6-4 6-2,20140210
6-1 6-2,20140407
6-4 7-6(6),20140407
6-4 3-6 6-4,20140407
6-3 7-6(2),20140407
6-1 1-6 6-3,20140407
6-1 6-4,20140407
7-6(4) 6-2,20140407
6-0 6-1,20140407
6-3 7-6(4),20140407
7-5 6-2,20140407
4-6 6-2 6-1,20140407
6-1 6-2,20140407
6-4 6-7(7) 7-6(4),20140407
6-3 6-4,20140407
6-2 6-3,20140407
6-4 6-3,20140407
6-7(4) 6-4 6-3,20140407
6-0 4-6 6-3,20140407
6-3 2-0 RET,20140407
6-3 6-4,20140407
6-3 6-7(8) 6-3,20140407
6-2 6-4,20140407
7-6(1) 6-1,20140407
6-3 6-4,20140407
 W/O,20140407
6-4 7-5,20140407
6-3 7-6(4),20140407
6-7(6) 6-2 6-1,20140609
4-6 6-3 6-1,20140609
6-7(4) 7-6(4) 7-6(5),20140609
6-4 6-4,20140609
7-6(10) 5-7 6-4,20140609
6-4 6-2,20140609
7-5 6-4,20140609
6-3 6-7(9) 6-1,20140609
6-3 6-4,20140609
6-3 6-4,20140609
2-6 6-3 7-6(1),20140609
7-6(9) 6-3,20140609
6-3 6-7(5) 7-6(2),20140609
7-5 6-2,20140609
6-3 3-6 6-3,20140609
6-4 6-1,20140609
6-4 3-6 7-5,20140609
7-6(2) 6-4,20140609
6-4 7-5,20140609
6-3 6-3,20140609
6-3 6-7(3) 6-1,20140609
6-7(3) 6-3 7-6(3),20140609
7-5 6-2,20140609
0-6 7-6(5) 6-4,20140609
3-2 RET,20140609
6-4 6-3,20140609
7-6(3) 6-3,20140609
7-6(5) 6-2,20140609
7-5 6-3,20140609
6-3 1-6 7-6(5),20140609
7-6(3) 7-6(3),20140609
7-6(3) 7-6(7),20140609
6-2 6-3,20140609
6-4 6-4,20140609
7-6(4) 7-6(5),20140609
6-4 6-4,20140609
7-6(3) 7-5,20140609
6-3 6-4,20140609
6-1 6-2,20140609
7-6(3) 5-7 6-4,20140609
6-2 6-2,20140609
6-2 6-4,20140609
7-6(3) 6-4,20140609
6-4 4-2 RET,20140609
6-3 3-6 7-6(4),20140609
7-6(10) 6-2,20140609
7-6(3) 6-7(4) 7-6(3),20140609
7-6(2) 6-4,20140609
7-5 6-3,20140609
 W/O,20140609
1-6 6-3 6-2,20140609
6-4 7-6(7),20140609
6-2 6-4,20140609
7-6(7) 6-4,20140609
6-7(8) 7-6(1) 7-6(6),20140609
6-3 7-5,20140217
6-1 7-6(4),20140217
6-2 6-0,20140217
2-6 6-3 7-5,20140217
7-6(5) 6-3,20140217
6-7(7) 6-3 4-0 RET,20140217
6-4 4-6 7-6(4),20140217
6-4 6-3,20140217
2-6 6-3 6-0,20140217
7-5 2-6 6-2,20140217
6-7(0) 6-1 6-3,20140217
7-6(5) 0-6 6-1,20140217
6-3 6-1,20140217
3-6 6-4 6-3,20140217
6-1 6-1,20140217
6-2 6-3,20140217
6-1 6-2,20140217
7-6(6) 2-6 6-3,20140217
6-2 6-1,20140217
 W/O,20140217
6-7(4) 6-2 7-6(4),20140217
7-6(1) 4-6 6-3,20140217
4-6 6-3 6-3,20140217
7-6(2) 6-1,20140217
6-1 6-0,20140217
6-1 6-1,20140217
6-1 6-1,20140217
4-6 6-3 6-3,20140217
2-6 6-3 7-6(10),20140217
6-4 6-4,20140217
6-3 7-6(3),20140217
6-1 3-0 RET,20140203
4-6 7-6(2) 6-4,20140203
7-6(6) 7-5,20140203
6-4 6-4,20140203
4-6 6-1 7-6(1),20140203
7-6(3) 6-3,20140203
6-4 4-6 6-3,20140203
3-6 6-1 6-4,20140203
6-4 7-5,20140203
4-6 6-2 4-4 RET,20140203
6-4 6-3,20140203
6-4 7-6(4),20140203
6-1 6-3,20140203
7-6(5) 6-7(5) 7-5,20140203
7-6(2) 6-3,20140203
6-3 6-4,20140203
6-3 6-2,20140203
7-5 6-4,20140203
7-6(5) 7-6(5),20140203
7-6(4) 6-3,20140203
6-4 6-2,20140203
6-2 6-4,20140203
6-4 6-4,20140203
6-3 3-6 7-6(5),20140203
7-6(6) 7-6(4),20140203
6-2 3-6 6-1,20140203
6-4 6-4,20140203
6-2 6-1,20141020
6-1 6-1,20141020
6-3 6-7(4) 6-4,20141020
2-6 6-4 6-2,20141020
6-4 6-7(1) 6-3,20141020
6-3 6-2,20141020
7-6(3) 7-5,20141020
7-6(4) 6-3,20141020
7-6(4) 6-3,20141020
6-4 6-7(7) 6-4,20141020
7-6(5) 6-4,20141020
7-6(4) 6-4,20141020
7-6(2) 6-3,20141020
6-3 6-3,20141020
6-3 6-7(5) 7-6(3),20141020
6-2 6-2,20141020
3-6 6-3 6-4,20141020
6-2 6-2,20141020
6-7(3) 7-6(4) 4-0 RET,20141020
6-7(6) 6-4 6-3,20141020
7-6(0) 6-4,20141020
6-4 6-7(5) 7-6(2),20141020
6-4 6-4,20141020
6-1 6-1,20141020
7-6(4) 6-2,20141020
6-4 6-4,20141020
6-7(3) 6-3 6-4,20141020
6-2 7-6(4),20141020
7-6(8) 3-6 6-3,20141020
6-4 3-6 6-3,20141020
6-2 6-2,20141020
7-5 6-2,20140929
7-5 4-1 RET,20140929
6-4 6-4,20140929
6-4 6-1,20140929
6-3 6-4,20140929
6-4 6-2,20140929
7-5 5-7 6-4,20140929
7-6(5) 6-4,20140929
4-6 7-5 7-6(9),20140929
7-6(2) 6-7(5) 7-5,20140929
7-5 4-1 RET,20140929
7-6(3) 6-3,20140929
4-6 7-6(7) 2-1 RET,20140929
6-3 6-4,20140929
7-6(4) 6-2,20140929
4-6 6-4 6-4,20140929
6-3 6-3,20140929
6-3 1-6 7-5,20140929
6-4 7-6(4),20140929
6-4 6-4,20140929
6-4 7-6(5),20140929
6-4 6-3,20140929
4-6 7-6(1) 6-3,20140929
4-6 6-3 6-4,20140929
4-6 6-1 6-4,20140929
6-4 6-2,20140929
7-6(8) 6-3,20140929
7-6(4) 6-1,20140929
4-6 6-0 7-6(2),20140929
6-1 6-4,20140929
7-6(5) 4-6 6-4,20140929
6-7(4) 6-3 7-6(6),20140203
6-4 7-6(8),20140203
6-7(4) 6-3 6-4,20140203
7-6(6) 4-6 7-6(5),20140203
6-4 3-6 6-4,20140203
6-3 6-1,20140203
6-4 6-4,20140203
6-2 6-3,20140203
6-7(4) 7-5 7-6(3),20140203
6-3 7-6(2),20140203
6-4 6-4,20140203
6-3 6-4,20140203
4-6 6-3 6-3,20140203
1-6 6-3 7-6(5),20140203
6-4 6-2,20140203
1-6 6-1 7-6(4),20140203
6-4 7-5,20140203
7-6(5) 6-3,20140203
6-3 6-2,20140203
4-6 7-5 6-1,20140203
7-6(6) 6-4,20140203
6-4 2-6 6-4,20140203
7-5 6-4,20140203
6-4 6-3,20140203
5-7 6-4 6-3,20140203
6-3 6-4,20140203
6-3 6-4,20140203
7-6(4) 7-6(5),20140428
6-2 7-6(4),20140428
7-6(0) 6-4,20140428
6-1 6-2,20140428
3-6 6-4 6-1,20140428
6-3 6-4,20140428
7-5 2-6 6-4,20140428
2-6 6-5 RET,20140428
6-1 6-2,20140428
6-3 7-5,20140428
6-7(6) 6-1 6-0,20140428
6-2 6-1,20140428
7-6(4) 6-2,20140428
5-7 6-3 6-2,20140428
7-6(5) 3-6 7-6(6),20140428
6-3 6-3,20140428
6-7(6) 6-3 7-5,20140428
6-7(5) 6-2 7-6(2),20140428
6-3 6-4,20140428
6-2 6-4,20140428
6-2 6-2,20140428
4-6 6-3 6-4,20140428
7-6(3) 1-6 6-1,20140428
6-3 3-6 6-3,20140428
6-3 6-1,20140428
6-3 6-2,20140428
2-6 6-1 6-2,20140428
6-3 7-6(6),20140707
7-6(7) 6-1,20140707
6-2 7-5,20140707
6-4 6-3,20140707
1-6 7-5 6-4,20140707
7-6(0) 6-4,20140707
7-6(7) 6-1,20140707
6-1 6-2,20140707
7-6(7) 6-2,20140707
7-5 6-3,20140707
6-4 6-2,20140707
7-6(1) 6-4,20140707
6-2 6-4,20140707
6-1 7-6(2),20140707
6-3 6-2,20140707
7-6(2) 6-2,20140707
6-3 6-3,20140707
7-5 6-2,20140707
6-2 6-2,20140707
6-3 2-0 RET,20140707
7-6(7) 7-6(3),20140707
6-4 6-2,20140707
6-3 6-1,20140707
7-5 7-6(3),20140707
6-4 7-6(4),20140707
6-4 6-4,20140707
6-3 6-4,20140707
7-6(3) 7-5,20140707
6-1 6-2,20140707
6-4 6-4,20140707
6-3 6-7(4) 7-6(3),20140707
3-6 6-3 6-4,20140518
7-5 7-5,20140518
7-6(3) 6-2,20140518
3-6 6-3 6-4,20140518
7-5 3-6 6-1,20140518
6-7(5) 6-3 6-2,20140518
7-6(2) 6-3,20140518
6-3 6-1,20140518
6-4 6-1,20140518
3-6 7-5 7-6(5),20140518
6-2 5-7 6-4,20140518
6-2 6-1,20140518
6-3 6-1,20140518
6-3 6-0,20140518
6-2 6-1,20140518
3-6 6-4 6-2,20140518
6-1 7-6(5),20140518
7-6(6) 4-6 6-4,20140518
6-4 7-5,20140518
6-1 6-2,20140518
7-5 4-6 6-1,20140518
6-3 6-4,20140518
6-1 6-1,20140518
6-4 3-6 6-3,20140518
6-2 4-6 6-4,20140518
7-6(6) 7-6(7),20140518
6-2 7-6(4),20140518
7-6(3) 6-0,20140421
2-6 6-2 6-1,20140421
6-0 2-6 7-6(4),20140421
6-7(2) 6-3 6-4,20140421
6-1 6-4,20140421
6-3 6-1,20140421
6-3 3-6 7-6(4),20140421
6-1 7-6(6),20140421
6-3 6-4,20140421
5-7 6-2 6-1,20140421
7-6(6) 7-6(6),20140421
6-4 6-3,20140421
7-6(5) 6-2,20140421
4-6 7-6(5) 6-2,20140421
6-1 6-3,20140421
6-3 6-2,20140421
6-2 6-4,20140421
2-6 6-3 6-3,20140421
4-6 6-0 6-3,20140421
6-3 6-3,20140421
6-3 6-4,20140421
3-6 7-6(8) 6-2,20140421
7-6(2) 6-2,20140421
3-6 6-1 6-3,20140421
5-1 RET,20140421
3-6 6-3 6-2,20140421
7-6(2) 6-1,20140421
6-0 6-3 6-0,20140526
6-4 7-6(3) 6-2,20140526
5-7 6-2 6-4 7-6(2),20140526
6-4 6-2 6-3,20140526
5-0 RET,20140526
4-6 6-7(7) 7-6(3) 6-3 6-3,20140526
6-3 6-2 6-3,20140526
2-5 RET,20140526
6-4 7-5 7-6(4),20140526
4-6 4-6 6-2 6-3 6-4,20140526
6-1 6-7(4) 5-7 6-1 6-4,20140526
7-5 6-3 6-4,20140526
6-3 7-5 6-3,20140526
6-3 6-1 6-4,20140526
6-4 6-4 6-2,20140526
6-4 6-3 6-1,20140526
6-4 5-7 6-2 6-0,20140526
6-2 6-1 6-1,20140526
6-1 2-6 6-1 6-0,20140526
6-3 7-6(8) 6-3,20140526
6-2 4-6 6-4 6-2,20140526
6-1 6-4 6-4,20140526
6-2 6-4 3-6 4-6 6-2,20140526
6-4 6-4 6-1,20140526
6-2 6-1 7-5,20140526
3-6 6-2 6-1 6-4,20140526
6-1 6-2 6-3,20140526
6-2 7-6(4) 7-6(3),20140526
7-5 6-4 6-1,20140526
6-3 6-4 2-6 6-3,20140526
7-6(5) 6-4 6-7(1) 7-5,20140526
6-1 6-4 3-6 6-3,20140526
6-3 6-4 6-4,20140526
5-7 6-3 7-6(4) 6-3,20140526
6-3 6-4 7-6(4),20140526
6-3 7-5 6-2,20140526
4-6 6-4 6-2 6-4,20140526
3-1 RET,20140526
6-3 6-7(4) 6-3 6-4,20140526
7-6(5) 7-6(4) 7-5,20140526
3-6 1-6 6-3 6-4 6-0,20140526
6-7(8) 3-6 6-4 6-3 6-2,20140526
6-1 6-2 1-6 3-6 18-16,20140526
4-6 6-4 7-5 6-1,20140526
6-1 7-5 6-2,20140526
7-6(3) 6-4 6-3,20140526
6-4 6-2 7-5,20140526
6-2 6-4 6-2,20140526
6-3 7-6(1) 6-3,20140526
6-2 7-6(6) 7-5,20140526
6-2 6-4 6-7(6) 6-1,20140526
6-1 6-1 6-3,20140526
7-6(4) 6-4 6-1,20140526
2-2 RET,20140526
7-5 6-4 6-2,20140526
7-6(4) 6-1 6-2,20140526
7-6(4) 7-5 6-2,20140526
6-4 5-7 7-5 6-4,20140526
6-7(7) 6-4 6-7(3) 6-3 6-4,20140526
6-1 6-4 6-7(6) 6-4,20140526
6-0 6-3 7-6(6),20140526
7-5 7-6(2) 7-6(1),20140526
7-5 6-2 6-2,20140526
6-1 6-2 6-4,20140526
6-2 6-2 6-3,20140526
6-2 4-6 6-4 6-4,20140526
7-5 6-4 6-2,20140526
6-2 6-4 6-4,20140526
7-5 6-3 6-4,20140526
6-2 6-3 6-2,20140526
6-2 6-4 6-4,20140526
6-2 6-3 6-2,20140526
6-4 6-3 4-6 6-0,20140526
6-3 7-6(1) 6-3,20140526
7-6(4) 6-4 6-1,20140526
6-3 6-4 7-6(2),20140526
7-6(5) 6-4 6-4,20140526
4-6 6-7(6) 7-5 6-4 6-3,20140526
6-3 7-6(5) 6-2,20140526
6-3 6-1 6-3,20140526
6-7(4) 6-4 7-5 6-3,20140526
